Time (s),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.361,3.36,2.8,0.75,1.12,0,14.74,0,0.56,2.05,0.19,,4.29,12.13,1,29.3,,2.43,1.68,17.92,0.19,106.56,0.37,39.56,4.29,0.37,23.51,0.19,0.19,46.47,33.59,11.2,12.88,17.92,0.37,14.56,0.19,2.05,0.56,4.67,0.56,0,0.19,0,0.37
21.063,3.55,2.43,1.31,1.12,0,14.37,0,0.56,1.87,0.37,,5.04,13.06,1,30.42,,3.73,3.17,17.36,0.19,90.89,0.37,37.32,3.36,1.12,23.14,0.19,,48.52,34.71,13.62,12.32,12.5,1.12,17.17,0.19,2.43,0.56,6.16,0.56,0,0.19,0,0.37
21.765,3.73,2.43,0.93,2.61,0,19.97,0,0.56,0.75,1.68,,4.29,14,1,30.61,,2.8,2.61,18.66,0.19,106.94,0.37,42.92,2.05,0.19,24.45,0.37,0.56,47.4,32.1,14.37,14,6.16,1.49,16.42,0.19,2.05,0.56,8.4,0.56,0,0.19,0,0.37
22.467,3.73,2.43,0.93,0.93,0,24.45,0,0.56,1.31,3.36,,3.92,14.37,1,34.71,0.19,9.89,2.8,18.66,0.19,141.27,0.37,41.24,4.11,0.75,24.45,0.19,0.19,47.78,32.1,14.74,15.49,4.11,2.8,20.72,0.19,1.87,0.56,6.16,0.56,0.19,0.19,0,0.37
23.169,4.11,2.99,1.31,2.43,0,23.33,0,0.56,1.49,2.43,,4.29,14.18,1.31,35.09,1.68,10.45,2.43,18.29,0.19,145.01,0.37,38.26,3.55,0.37,23.89,0.19,0.37,45.91,28.55,15.49,17.92,5.41,1.31,18.85,0.19,2.05,0.56,6.35,0.56,0.19,0.37,0,0.37
23.871,5.23,2.61,1.12,2.24,0,26.5,0,0.37,3.17,6.16,0.19,4.85,15.86,1.31,35.27,2.99,8.02,2.99,19.41,0.19,146.13,0.37,38.07,4.67,0.56,24.82,0.19,0.37,47.96,28.18,16.24,18.66,7.65,1.87,21.65,0.19,1.68,0.56,7.46,0.56,0.19,0.37,0,0.56
24.573,3.55,2.99,0.19,1.49,0,30.42,0,0.37,4.48,7.65,,5.23,16.24,7.28,37.88,8.96,7.84,2.24,19.97,0.19,135.3,0.37,38.07,3.36,1.49,25.94,0.19,0.37,46.84,28.93,19.78,18.85,5.04,1.87,23.51,0.19,,0.56,8.4,0.56,0.19,0.37,0,0.37
25.275,4.11,2.24,1.12,2.24,4.29,29.11,0,0.19,4.11,6.35,,5.23,17.73,13.06,39,14.18,8.96,2.99,22.02,0.19,144.26,0.37,42.55,3.55,2.43,26.31,0.19,0.37,49.46,29.3,20.53,20.16,6.91,1.49,30.61,0.19,,0.56,8.4,0.93,0.19,0.37,0,0.19
25.977,5.04,0.75,1.12,2.61,8.58,29.86,0,2.05,2.43,4.29,,4.29,18.66,14,39,16.8,3.36,2.24,21.28,0.19,142.95,0.37,46.47,3.55,1.87,26.5,0.19,0.37,50.02,31.17,19.41,20.9,5.41,1.31,30.98,0.19,,0.75,8.77,0.56,0.19,0.56,0,0.93
26.679,4.48,2.43,0.37,3.55,7.46,28.55,0.19,1.31,3.73,4.67,,5.04,18.29,15.86,39.19,19.22,2.05,2.99,22.95,0.19,141.09,0.37,48.34,4.29,3.17,26.5,0.19,0.37,48.9,31.17,18.85,21.09,14.56,2.43,29.86,0.19,,1.87,9.7,1.68,0.19,0.75,0,0.37
27.381,5.6,2.05,0.75,4.48,8.21,34.9,0.37,3.55,6.16,3.55,,4.48,19.97,15.86,41.8,17.73,0.75,2.61,22.95,0.19,140.71,0.37,53.56,3.92,2.8,26.31,0.19,0.37,52.63,33.22,22.21,23.33,12.32,1.49,33.41,0.19,0.56,1.68,11.38,0.37,0.19,0.37,0,0.19
28.084,5.04,2.61,0.37,2.99,7.65,34.53,,,7.09,2.05,,4.67,21.65,19.78,42.55,21.28,3.17,2.05,22.58,0.19,140.9,0.37,57.48,3.73,2.61,25.75,0.19,0.37,52.44,35.65,24.82,25.19,15.68,0.75,32.66,0.19,0.93,1.87,11.38,1.49,0.37,0.75,0,
28.785,5.23,2.99,0.75,1.87,7.46,34.15,0.37,0.93,3.92,1.49,,4.29,20.34,17.92,44.04,23.14,4.85,1.87,24.82,0.19,123.92,0.37,56.92,3.73,4.11,27.43,0.19,0.37,52.63,37.7,25.01,26.87,20.72,1.12,37.32,0.19,0.37,2.43,11.38,,0.75,0.56,0,0.37
